ll
-1275.1428986931735
-1240.3405653966172
-1227.6686740127877
-1219.535842983241
-1214.0930696782505
-1210.523790041
-1208.2247772802368
-1206.7180200672917
-1205.7030992064285
-1205.0034432385726
-1204.5068463118846
-1204.1477786562068
-1203.8831405841472
-1203.6855500827667
-1203.5364016358715
-1203.422818211433
-1203.3349763987558
-1203.2664698074602
-1203.2123430805834
-1203.1691017819173
-1203.1341704688182
-1203.1058863330368
-1203.0827202621706
-1203.063571562303
-1203.0477488614595
-1203.0345197985457
-1203.0234704434295
-1203.0141102395962
-1203.0062602693179
-1202.9995437936798
-1202.993851930684
-1202.9889488396263
-1202.984795679226
-1202.9811722799723
-1202.9780845826222
-1202.9753858360305
-1202.9730657070359
-1202.9710317354454
-1202.9692674908963
-1202.9677162826872
-1202.9663619177722
-1202.9651664217538
-1202.964117803657
-1202.9631836693618
-1202.9623692793743
-1202.9616385193592
-1202.9610036602612
-1202.9604246137876
-1202.9599313599444
-1202.9594718501344
