ll
-1274.0696032506626
-1238.3452526078186
-1225.4250235846237
-1217.3138396219772
-1212.1204187233054
-1208.9343049349761
-1207.0353968929196
-1205.8222474500378
-1205.0162662409389
-1204.4623981663551
-1204.0644608019018
-1203.7770333149222
-1203.5585453439412
-1203.3923233613386
-1203.2621044465357
-1203.15972464125
-1203.0773041152283
-1203.0119898535484
-1202.9576340383774
-1202.914465011149
-1202.8770391369726
-1202.847679123463
-1202.821467159721
-1202.801175287034
-1202.781940571778
-1202.7676320412438
-1202.7532328502464
-1202.743120775537
-1202.7323101612499
-1202.724732005598
-1202.7163513340045
-1202.7106833625598
-1202.7043324623455
-1202.6999794225214
-1202.6947910408715
-1202.6915410890676
-1202.687188627229
-1202.6849783970176
-1202.6812797641833
-1202.6797074129884
-1202.676660420726
-1202.6755903339601
-1202.67292563125
-1202.672135936928
-1202.669817788696
-1202.6693286963523
-1202.6673835554263
-1202.6669985368815
-1202.665253383712
-1202.6649925087536
