ll
-1274.2328983276032
-1236.8882626374543
-1223.8120521812084
-1215.5331957694748
-1210.7468766404568
-1208.053502045744
-1206.4663666398644
-1205.498128021988
-1204.8908214662185
-1204.4654695076272
-1204.1624911004626
-1203.9377858730813
-1203.769342455062
-1203.635178632512
-1203.5339277696391
-1203.4530830869
-1203.3841528353046
-1203.329086779986
-1203.2863337510444
-1203.2466598759595
-1203.2199744582717
-1203.188299120048
-1203.1723035427701
-1203.1481403871567
-1203.1382265801883
-1203.1187416144626
-1203.1129311753295
-1203.0972513735016
-1203.0953435087906
-1203.0809350886702
-1203.0818252341185
-1203.0684677016616
-1203.0704887933878
-1203.0590778147423
-1203.0628446820422
-1203.052507899121
-1203.057221751349
-1203.047522260344
-1203.0520834931401
-1203.0429250237428
-1203.0484628830725
-1203.0402367150114
-1203.045473053324
-1203.0373458295308
-1203.0429015100906
-1203.0347664516948
-1203.0406030849763
-1203.0326626665526
-1203.0386986726862
-1203.031088377966
