ll
-1274.7191656632888
-1229.2936050103112
-1229.55472330484
-1214.0182292511784
-1217.7016550834448
-1209.1813648413784
-1212.0867826473313
-1207.188916810402
-1209.1854994121518
-1206.1673344331327
-1207.5666272003407
-1205.549492282394
-1206.5997209154662
-1205.161137446064
-1206.010515806347
-1204.8784084546362
-1205.6212580402662
-1204.6700388478066
-1205.3379749299645
-1204.51993513925
-1205.147702136024
-1204.3897330294112
-1205.001360603426
-1204.2846240050505
-1204.8888858157372
-1204.2020296979995
-1204.7930124712573
-1204.125363297758
-1204.7198328935435
-1204.0787283508678
-1204.6713409634638
-1204.0208968471509
-1204.6096180867996
-1203.9842842424202
-1204.586007376596
-1203.9500486567656
-1204.5491647037895
-1203.9100881074096
-1204.516756168646
-1203.8953200729413
-1204.5063035729443
-1203.8728326871387
-1204.5020008251652
-1203.8455896526793
-1204.4838383247593
-1203.84734427592
-1204.4602213019614
-1203.8464914096865
-1204.4632597295583
-1203.8272343774368
