ll
-1275.2799711005148
-1230.8237939316882
-1230.4354555805148
-1215.6459325150436
-1218.6848046743107
-1210.767322408012
-1213.108684961965
-1208.6947895390276
-1210.2048239891355
-1207.5955480796938
-1208.5790591468783
-1206.9027884641007
-1207.5851619165235
-1206.4152589913972
-1206.9864438263633
-1206.090380600635
-1206.5573569711478
-1205.841507413414
-1206.2962595746485
-1205.6659996801739
-1206.065554850136
-1205.5272578849153
-1205.9364509572094
-1205.42314385143
-1205.8167328373577
-1205.3409800677207
-1205.702470775117
-1205.2439941697037
-1205.624697307934
-1205.197606443865
-1205.5684725346307
-1205.1370536182128
-1205.5537515875972
-1205.0969958558098
-1205.5242728970945
-1205.0616003154814
-1205.495720580742
-1205.0276185911305
-1205.4748802474292
-1204.9983190401929
-1205.4514253845473
-1204.9749464096474
-1205.4372338601909
-1204.9505433389547
-1205.4159639325346
-1204.9165203039586
-1205.3884562231901
-1204.9128913869574
-1205.3818713355356
-1204.8749539808286
