ll
-1274.8870215177085
-1229.384356355253
-1242.8535857131064
-1222.4125111894998
-1234.530578620994
-1219.4063334007833
-1229.7772155464888
-1218.0215072751273
-1226.8237800307409
-1217.4039546564334
-1224.943963758713
-1217.1072437445764
-1223.745366530499
-1216.9766305251674
-1223.009526396039
-1216.9163314235939
-1222.4939500279195
-1216.9002531420979
-1222.1775276699416
-1216.9021408132323
-1221.9370080662056
-1216.9254614952242
-1221.785409050754
-1216.9996470519268
-1221.6904357789354
-1217.0261348227768
-1221.6245579577633
-1217.1082169397894
-1221.6206644127833
-1217.1254548737672
-1221.5724371662018
-1217.1564806867789
-1221.5566432779167
-1217.2332766634033
-1221.5878675898282
-1217.2425419289864
-1221.5633037535201
-1217.2650947038758
-1221.5630150166244
-1217.3335983547568
-1221.6041627451052
-1217.3370818631784
-1221.6044077629472
-1217.358902868836
-1221.6080493640463
-1217.4275098591775
-1221.6621736832535
-1217.4285741545273
-1221.64807708705
-1217.4368604502727
