ll
-1274.404909493279
-1238.4975297957526
-1225.508842618894
-1217.2965711832228
-1211.9899329652303
-1208.7277181741965
-1206.7699149008893
-1205.5034143408063
-1204.654398085485
-1204.0615574710819
-1203.6347549695727
-1203.323144630573
-1203.0858025240852
-1202.9061601259261
-1202.7653012036042
-1202.6555603699069
-1202.5656879591206
-1202.495463698672
-1202.4370517767743
-1202.3910126069263
-1202.3514881660183
-1202.3201377953194
-1202.2927006235152
-1202.270659618688
-1202.2505516988556
-1202.2348973257967
-1202.2202627922582
-1202.2090166581397
-1202.1981746472547
-1202.189998124455
-1202.1817382350584
-1202.1755664738882
-1202.1693887577455
-1202.1647231318955
-1202.1599489363318
-1202.1563585266604
-1202.1525414598382
-1202.149632981431
-1202.146636111334
-1202.1443418935305
-1202.1418873661253
-1202.1402693548446
-1202.1381266816188
-1202.1368162074348
-1202.1349126307118
-1202.1338160345465
-1202.1323744280905
-1202.1315593789573
-1202.130384114064
-1202.1297333231826
