ll
-1274.4433478144238
-1240.3373567714318
-1227.856486444469
-1219.7025436314725
-1214.1518695001919
-1210.4579597090978
-1208.027586539516
-1206.4097688082516
-1205.306480314349
-1204.5345624563492
-1203.9825399947752
-1203.5808185010626
-1203.284303014749
-1203.0627456076688
-1202.8953167322793
-1202.767409774559
-1202.668652928686
-1202.5916112541624
-1202.5309104030991
-1202.4826330666126
-1202.4438987164253
-1202.4125692101663
-1202.3870417074713
-1202.3661024114215
-1202.3488227676432
-1202.3344853521867
-1202.3225305737803
-1202.3125180260186
-1202.3040982058988
-1202.2969916168101
-1202.2909731732623
-1202.2858604455766
-1202.281504712143
-1202.277784084634
-1202.2745981790495
-1202.2718639508578
-1202.2695124151305
-1202.2674860455807
-1202.2657366988362
-1202.2642239482564
-1202.2629137393903
-1202.2617772997037
-1202.2607902505263
-1202.259931880693
-1202.259184550127
-1202.258533198317
-1202.2579649378308
-1202.2574687170315
-1202.2570350393257
-1202.2566557287398
