ll
-1274.8771425121297
-1239.7514164685044
-1226.830652135862
-1218.540183633279
-1213.0293717549591
-1209.4488292356393
-1207.158931619263
-1205.6635434254233
-1204.6566244408243
-1203.960922367414
-1203.4682036563709
-1203.1111292030375
-1202.8479445371952
-1202.650825027882
-1202.5015823095723
-1202.3871578247333
-1202.2984007103855
-1202.2283758299745
-1202.1726631190784
-1202.1277624979216
-1202.0912606286045
-1202.0613601943974
-1202.0365753106917
-1202.0159875780828
-1201.9987512865798
-1201.9841989403074
-1201.971907593522
-1201.9614290884824
-1201.952480499527
-1201.9448229467264
-1201.9382220739824
-1201.9325265375135
-1201.9276035461999
-1201.9233026191775
-1201.9195733799543
-1201.9163040161218
-1201.9134573736608
-1201.910955771705
-1201.9087483868443
-1201.9068041070007
-1201.9050829594125
-1201.9035636511421
-1201.9022238811738
-1201.9010294953598
-1201.8999702624722
-1201.8990226619533
-1201.8981799590354
-1201.8974239309407
-1201.896751356079
-1201.8961422520122
