ll
-1273.98302479623
-1239.5608069219218
-1226.9843307576082
-1218.8346297523947
-1213.3208238064697
-1209.6627193286502
-1207.2569966003944
-1205.6540485621492
-1204.5595448599597
-1203.7930618513765
-1203.244646897613
-1202.8454546976182
-1202.550746178234
-1202.3304568915055
-1202.1638737678938
-1202.0364812466357
-1201.937985471122
-1201.8610180727237
-1201.8002593717863
-1201.7518348932447
-1201.712896204829
-1201.681328277801
-1201.6555443529287
-1201.634341497786
-1201.6167983217506
-1201.6022020347577
-1201.589996000749
-1201.5797416780802
-1201.571090726848
-1201.563764358753
-1201.557537893167
-1201.5522290921817
-1201.5476892663771
-1201.5437964326345
-1201.5404500067589
-1201.5375666549228
-1201.5350770278608
-1201.5329231731034
-1201.5310564720264
-1201.529435985987
-1201.5280271234208
-1201.5268005602795
-1201.5257313615339
-1201.524798263105
-1201.5239830823953
-1201.5232702324138
-1201.5226463196873
-1201.5220998102448
-1201.5216207511244
-1201.5212005373485
