ll
-1274.11723529662
-1236.7770945438008
-1223.5097328186005
-1215.1153545993736
-1210.2491331938463
-1207.5263704899005
-1205.9262729103373
-1204.9435793147964
-1204.3355772144498
-1203.913080877252
-1203.6140964041792
-1203.3890804533457
-1203.2317636274904
-1203.0956569849945
-1203.0025075088508
-1202.915366800931
-1202.858475696728
-1202.80319521554
-1202.7667041852792
-1202.72639617699
-1202.7046885512843
-1202.6731864510396
-1202.6618568203032
-1202.6371371872344
-1202.6292239308495
-1202.6086060768848
-1202.604693617323
-1202.5874132634108
-1202.586963763225
-1202.572366980785
-1202.5727200141525
-1202.5609621930296
-1202.5634041439794
-1202.5538153192379
-1202.5559698658221
-1202.5470893465329
-1202.550003569696
-1202.5410953363041
-1202.5454282685562
-1202.5367905224232
-1202.5423402081167
-1202.5342063834628
-1202.5396688353485
-1202.531767306455
-1202.538617570705
-1202.530638486217
-1202.5371289517877
-1202.5303141881566
-1202.537156411938
-1202.529948217183
