ll
-1275.0933329710087
-1240.4233034872789
-1227.6254579747363
-1219.2946627801623
-1213.680274441607
-1209.992616237692
-1207.5962416933382
-1206.0173825364157
-1204.949711002805
-1204.2079429265682
-1203.6804975794387
-1203.2982826753966
-1203.0168980675785
-1202.806837358057
-1202.647981462224
-1202.5263563555793
-1202.4321230622281
-1202.358276952463
-1202.2997805264897
-1202.2529743270738
-1202.2151722112915
-1202.1843811704953
-1202.159106163091
-1202.1382133140303
-1202.120833355535
-1202.1062929292755
-1202.09406527597
-1202.0837344993693
-1202.0749694047615
-1202.0675041477803
-1202.0611237722944
-1202.0556532926919
-1202.0509493717475
-1202.0468939185794
-1202.0433891211708
-1202.0403535610155
-1202.0377191514788
-1202.0354287085509
-1202.03343401099
-1202.031694241967
-1202.030174730166
-1202.0288459274113
-1202.0276825742221
-1202.026663015499
-1202.025768636773
-1202.0249833977366
-1202.0242934446587
-1202.0236867870285
-1202.0231530267454
-1202.0226831304642
