ll
-1273.7867136795198
-1239.3914724912613
-1226.8303654457395
-1218.6621102477663
-1213.125609288424
-1209.4520333579
-1207.0404048442006
-1205.4388700158484
-1204.349694923633
-1203.589958699502
-1203.0484008517003
-1202.6556554953577
-1202.3668485292314
-1202.151925322956
-1201.9902168195044
-1201.8672475209971
-1201.7727533506963
-1201.6993892711441
-1201.6418572760329
-1201.5963058515106
-1201.559911790625
-1201.5305872333809
-1201.506773607227
-1201.4872961344554
-1201.4712606345192
-1201.4579799109697
-1201.4469208838716
-1201.4376663242726
-1201.4298869194329
-1201.4233206939186
-1201.4177577076787
-1201.4130285713563
-1201.4089957474648
-1201.4055469034518
-1201.402589790001
-1201.400048263426
-1201.3978591737614
-1201.3959699133782
-1201.39433647352
-1201.392921894269
-1201.3916950213354
-1201.390629503632
-1201.3897029809314
-1201.3888964223866
-1201.388193585429
-1201.3875805711655
-1201.3870454575197
-1201.386577995268
-1201.386169355195
-1201.385811916972
