ll
-1274.7574667495014
-1239.9509419301367
-1227.1711878191402
-1218.9390842357823
-1213.4218183088665
-1209.805431207559
-1207.472583343228
-1205.9405085200126
-1204.903327353446
-1204.181029750616
-1203.6649636833554
-1203.288839074157
-1203.0094954453477
-1202.7990543704307
-1202.638705445039
-1202.5152047577499
-1202.4188907459113
-1202.3428459587906
-1202.2819941923965
-1202.2328404886362
-1202.1928466057939
-1202.160042920698
-1202.1328460631564
-1202.110318164563
-1202.0914146674302
-1202.075524968143
-1202.0620837123736
-1202.0506728324654
-1202.040928947607
-1202.0325863760668
-1202.0254246573534
-1202.0192441223214
-1202.013917612795
-1202.0093029234445
-1202.0052911189537
-1202.0017996839306
-1201.99875714451
-1201.9960894252388
-1201.9937600706292
-1201.9917178841977
-1201.989909419797
-1201.9883153531723
-1201.9869044203167
-1201.9856506499889
-1201.9845463586648
-1201.9835509499903
-1201.982687047536
-1201.981900638725
-1201.981217428577
-1201.9805893487794
