ll
-1275.274378221845
-1230.429981919055
-1230.4868163592373
-1215.2355157501731
-1218.724857976762
-1210.4441005006306
-1213.210914175916
-1208.4673001865306
-1210.3768089074042
-1207.449573176764
-1208.8305144675055
-1206.786311406391
-1207.8313884507031
-1206.3539603399006
-1207.1719706228796
-1206.0424805388463
-1206.7737681883389
-1205.823792977713
-1206.4797253329302
-1205.6547519093972
-1206.2921558564422
-1205.5298667140457
-1206.1256582480335
-1205.423364802345
-1206.0007835051856
-1205.3446186366828
-1205.904703539494
-1205.2837792043856
-1205.824476496831
-1205.2257586050891
-1205.758985794912
-1205.175397490282
-1205.7092705924904
-1205.130944108705
-1205.6688794247034
-1205.0928770870707
-1205.6299234001854
-1205.0445286748925
-1205.5812474128695
-1205.01168865453
-1205.5434477676533
-1204.9870874506464
-1205.519147034452
-1204.961594120358
-1205.490627147216
-1204.9393854895181
-1205.4732251687626
-1204.9088480463015
-1205.448258229479
-1204.8782504196022
