ll
-1268.9627899324723
-1187.4328249230778
-1185.6858313482414
-1169.9175983930447
-1173.4768518452572
-1166.7219896546621
-1169.699647638956
-1165.6391462176787
-1168.0870495709971
-1165.3034206425423
-1167.482146997569
-1165.0712133498664
-1167.1602874922917
-1164.910582163866
-1166.9355530065675
-1164.7611975663729
-1166.79238700878
-1164.6722484855375
-1166.678970657712
-1164.5969857943414
-1166.5714966751052
-1164.5624609005606
-1166.5305564127452
-1164.538513833462
-1166.492352095285
-1164.5106855784072
-1166.464199231976
-1164.4996349038151
-1166.45290608849
-1164.4745196176239
-1166.4304508949078
-1164.467949243284
-1166.4163970735287
-1164.4740785695442
-1166.39434730901
-1164.456324601325
-1166.3751273825676
-1164.4461005943822
-1166.364158265588
-1164.4625674513798
-1166.3577022261306
-1164.4472053903423
-1166.3292835721797
-1164.459185671677
-1166.3581715601383
-1164.4405949395134
-1166.3272534555952
-1164.437088285785
-1166.3281837235518
-1164.4377001337805
