ll
-1274.1113663995757
-1228.147398149104
-1241.809834832915
-1220.871069711304
-1233.4097595588905
-1217.6581646771297
-1228.5800215329975
-1216.2414580233703
-1225.554943507928
-1215.5561990932079
-1223.6670329083533
-1215.3074884755779
-1222.4145023572012
-1215.138161134674
-1221.623778124628
-1215.1139375700423
-1221.0681693447377
-1215.0761918988962
-1220.7007655676814
-1215.057922485841
-1220.4621644523156
-1215.1124651380414
-1220.2741970136583
-1215.088352922582
-1220.1400576397104
-1215.0815466466418
-1220.076620997927
-1215.1509726844206
-1220.0024332742194
-1215.1325462542318
-1219.9465665441387
-1215.1268573807265
-1219.9376231326503
-1215.195717674054
-1219.9013827428062
-1215.1745586028583
-1219.8723173308806
-1215.167218229654
-1219.8724342179983
-1215.2251141609102
-1219.844344931764
-1215.197016731925
-1219.821718337909
-1215.1736066642231
-1219.840692708967
-1215.232222874434
-1219.824500341344
-1215.2029329860331
-1219.8096582313772
-1215.1876610896293
