ll
-1274.5782188797034
-1239.83450698123
-1227.0973900486656
-1218.8804286449783
-1213.3890164531947
-1209.813876333045
-1207.5265523451499
-1206.0334887847093
-1205.0307290635235
-1204.3362020874006
-1203.8450948548325
-1203.4902031801148
-1203.22906628424
-1203.0343275485104
-1202.8871501110893
-1202.7749244074505
-1202.6879904492941
-1202.620308318589
-1202.5664818461844
-1202.5235302298606
-1202.488805910272
-1202.4605412184553
-1202.437344560444
-1202.4181899585026
-1202.4022584226557
-1202.3889445538093
-1202.3777598754264
-1202.3683401239111
-1202.3603605892733
-1202.353562988052
-1202.3477503264335
-1202.3427840910715
-1202.3384819702076
-1202.3347840664521
-1202.3315671085518
-1202.3287912525004
-1202.3263562329648
-1202.3242462658543
-1202.3223913368402
-1202.3207699525137
-1202.3193416416839
-1202.3180886975824
-1202.3169823043343
-1202.3160050072283
-1202.3151394463985
-1202.3143784231295
-1202.3136931636138
-1202.3130871147346
-1202.3125470304865
-1202.3120678383582
