ll
-1274.623209149077
-1237.3921370885214
-1224.3676111209309
-1216.248700199736
-1211.4345707638845
-1208.8453660322346
-1207.2127780409028
-1206.281127174645
-1205.6588477483692
-1205.259412034511
-1204.9581382077267
-1204.756226563439
-1204.5850225806996
-1204.46256202878
-1204.352617643499
-1204.277866090218
-1204.2046812505248
-1204.1604945486663
-1204.1090102219935
-1204.0794847284672
-1204.042152644681
-1204.0242038101617
-1203.9947604898073
-1203.9854887308982
-1203.961862493037
-1203.9581763489525
-1203.9392537640374
-1203.9373700894
-1203.9226551152046
-1203.9217126227538
-1203.9084727882725
-1203.9090175327005
-1203.8982117848227
-1203.9004190319076
-1203.8907302184784
-1203.89373439469
-1203.8861854541549
-1203.8896523233745
-1203.8825112389584
-1203.8861359872374
-1203.8794788011498
-1203.8835899256003
-1203.876809474479
-1203.8810809788174
-1203.8746074103813
-1203.8788504002948
-1203.8727648375086
-1203.8775086644912
-1203.8716383621797
-1203.8758730449267
