ll
-1274.8602429510015
-1240.0173952013513
-1227.2298311066904
-1218.9864430907674
-1213.499708820714
-1209.9337677709257
-1207.6458912407318
-1206.1425627096746
-1205.1233047202759
-1204.4117604826254
-1203.9026246344517
-1203.5305569231148
-1203.253735632241
-1203.0444872111009
-1202.885084213098
-1202.7617302242645
-1202.6660229976706
-1202.5902481096525
-1202.5297674695946
-1202.4810506402039
-1202.4413848810332
-1202.4088451340247
-1202.3820966668525
-1202.3597902925612
-1202.3411210925317
-1202.325419997999
-1202.3121440024743
-1202.3008645985785
-1202.2912713629016
-1202.2830366414057
-1202.27599956798
-1202.2699163991156
-1202.2647098458772
-1202.260163728978
-1202.256254351654
-1202.2528044396558
-1202.2498339026245
-1202.2472043710527
-1202.2449312714923
-1202.2429088222354
-1202.241158287042
-1202.239581576571
-1202.2382196944245
-1202.2369870920113
-1202.2359217927258
-1202.2349535848437
-1202.2341096440143
-1202.2333410325416
-1202.2326688273276
-1202.2320535293145
