ll
-1275.309117063116
-1229.6750324070733
-1229.980379419142
-1214.6431754258176
-1218.2959800481538
-1209.795287553948
-1212.7512158440275
-1207.745222842022
-1209.8331079317209
-1206.6548568129779
-1208.1903143440784
-1205.9762846420965
-1207.1751323428898
-1205.5546963722097
-1206.4786840487532
-1205.2543598921434
-1206.0611445199781
-1205.0339962529122
-1205.741835487914
-1204.8560797683735
-1205.5224213670856
-1204.7182263010034
-1205.3332431965753
-1204.5849108642758
-1205.2274577230244
-1204.5194626732932
-1205.1287417855651
-1204.4477297143662
-1205.0699351272804
-1204.3765656847934
-1204.966398037092
-1204.3212520689156
-1204.9243733072901
-1204.2645565316402
-1204.86549830644
-1204.2066265762503
-1204.8222124158228
-1204.1653646324228
-1204.7793937534711
-1204.1292138319745
-1204.7548946399022
-1204.107948143395
-1204.7355794921593
-1204.0883064247043
-1204.7192537718126
-1204.0518268830915
-1204.6870871357216
-1204.043671121366
-1204.685582951871
-1204.0364777168845
