ll
-1275.0450813286236
-1240.3380633542574
-1227.5256652851135
-1219.158874306112
-1213.4895611261045
-1209.7429034041404
-1207.2974536505362
-1205.6835149943897
-1204.592942965055
-1203.837346904182
-1203.302447830595
-1202.9171184897054
-1202.63548293647
-1202.426985399588
-1202.2707758579281
-1202.1523829748794
-1202.0616379514254
-1201.9913235784188
-1201.9362701208167
-1201.8927399566478
-1201.8580045843064
-1201.8300519606378
-1201.807382902937
-1201.7888686413587
-1201.7736505038754
-1201.7610687401834
-1201.7506115937292
-1201.7418785272578
-1201.7345534119831
-1201.728384787623
-1201.7231711848642
-1201.7187501062645
-1201.714989676391
-1201.7117822582684
-1201.7090395320454
-1201.7066886710093
-1201.7046693483553
-1201.7029313780995
-1201.7014328438484
-1201.7001386056238
-1201.699019101664
-1201.6980493818407
-1201.6972083240405
-1201.6964779958796
-1201.6958431324779
-1201.695290707364
-1201.6948095784865
-1201.6943901950494
-1201.6940243538247
-1201.6937049958833
