ll
-1274.0340940591195
-1236.922289093243
-1223.945050818925
-1215.7388759668497
-1210.9457284609634
-1208.2083275562816
-1206.5939273762988
-1205.6050800088515
-1204.9706557696131
-1204.5330201027484
-1204.2218632717793
-1203.9859673691985
-1203.8119229044407
-1203.6659432094473
-1203.5565487595916
-1203.461699442692
-1203.393580995307
-1203.3293188972598
-1203.2851060155197
-1203.240318045013
-1203.209784592764
-1203.176791562662
-1203.1570131864594
-1203.1329007822178
-1203.1191340058333
-1203.0988819034023
-1203.090074354179
-1203.0757642629478
-1203.0698610253464
-1203.0593287950212
-1203.0551108888735
-1203.0468410277206
-1203.0437677367522
-1203.0360166017158
-1203.0340554928541
-1203.0276220742821
-1203.026391903935
-1203.0204321364986
-1203.0203842736564
-1203.0160260527086
-1203.0161894741248
-1203.0114534555942
-1203.012705403527
-1203.0087131174048
-1203.0100356020623
-1203.0059314370017
-1203.0071637889419
-1203.004153898479
-1203.005788856028
-1203.0021265057565
