ll
-1274.746488708994
-1230.1163640098794
-1230.1900250377648
-1215.1575909612445
-1218.63813452082
-1210.4184158536511
-1213.2044850593163
-1208.4362565613362
-1210.3954494341363
-1207.382828560162
-1208.8198859085685
-1206.695689983344
-1207.8176355930302
-1206.2889374770016
-1207.1494653592385
-1205.9781571112492
-1206.7321372524204
-1205.7560417749269
-1206.415278928969
-1205.5850945681957
-1206.2267977158997
-1205.4554149128978
-1206.0462656637405
-1205.3415857191865
-1205.9320537555445
-1205.268130040164
-1205.821879875569
-1205.1752735425557
-1205.7436166637715
-1205.1425874924878
-1205.676129338233
-1205.0783316704299
-1205.625474822246
-1205.0388412665707
-1205.5518036357228
-1205.0029535091094
-1205.5357357430812
-1204.9590593594103
-1205.4848316108303
-1204.9444913567388
-1205.4659798227037
-1204.9059399825371
-1205.43230535409
-1204.8969810260403
-1205.4344284404942
-1204.8812588383464
-1205.418863319145
-1204.8568095148787
-1205.3905808612444
-1204.8485613149421
