ll
-1275.289525853875
-1229.2229081725734
-1242.957356782038
-1222.0746906736374
-1234.4764751202447
-1218.8242773466134
-1229.5594883432977
-1217.3229481303053
-1226.436857356089
-1216.5771284050538
-1224.4568005387127
-1216.2606075576764
-1223.1260540978726
-1216.0573026101913
-1222.2866080963245
-1216.014131619934
-1221.694497344667
-1215.9530367001666
-1221.3421609968489
-1215.9966401950148
-1221.0710850099663
-1215.9780799158023
-1220.9123449619053
-1216.0412874169288
-1220.7726493463267
-1216.0264109403336
-1220.7009342258632
-1216.0905476558025
-1220.6234294357344
-1216.0773875996795
-1220.5971631004236
-1216.1774806615042
-1220.5496426243228
-1216.1563691061217
-1220.5185678135745
-1216.1522713930412
-1220.526733922238
-1216.219035534086
-1220.503333165039
-1216.2049525516377
-1220.5195012534589
-1216.2629927539529
-1220.500142823285
-1216.2430784307996
-1220.5197816239518
-1216.2964552348956
-1220.5023233702557
-1216.272691413156
-1220.5232699919754
-1216.3229154513026
