ll
-1268.9627899324723
-1185.2079973265463
-1199.4850038378127
-1173.7201315278537
-1188.8605362187443
-1171.0474361285537
-1184.7381017411224
-1170.1796729724556
-1182.6721138491987
-1169.6822783379118
-1181.429303593105
-1169.4631114940473
-1180.6700375627117
-1169.357168099253
-1180.2374085648216
-1169.3938047525571
-1179.9629942471074
-1169.468446164499
-1179.9373018697972
-1169.49546139528
-1179.8453760304963
-1169.5296753962527
-1179.7974477216078
-1169.601097264632
-1179.802510592701
-1169.6360955451366
-1179.8430345574095
-1169.6708808219091
-1179.8639069101657
-1169.704639327911
-1179.882951846427
-1169.7123482239467
-1179.8980014859928
-1169.7638152767145
-1179.93554097363
-1169.794654200437
-1179.9576123787854
-1169.7941880920735
-1179.9957016104659
-1169.7860523062736
-1179.9709113402846
-1169.838711356818
-1180.0087695601303
-1169.8602310196381
-1180.0236419104233
-1169.8481623944124
-1180.0522728716194
-1169.8348128103498
-1180.015630531522
-1169.879696639148
