ll
-1275.4218015175397
-1240.6864766194392
-1227.7589536808973
-1219.400712815899
-1213.8043027709914
-1210.1396978321488
-1207.7601733492688
-1206.192412736316
-1205.132155017307
-1204.3955994612775
-1203.8720865628727
-1203.4930886912161
-1203.2145378249177
-1203.0071054582659
-1202.8507535881563
-1202.7315344337107
-1202.6396085653823
-1202.5679611047622
-1202.511543430676
-1202.466687997308
-1202.4307047046282
-1202.401600448824
-1202.3778831554007
-1202.3584240853954
-1202.3423604849784
-1202.3290262633361
-1202.3179022257075
-1202.3085800233582
-1202.3007357887745
-1202.2941106620972
-1202.2884962631451
-1202.283723745687
-1202.2796554716128
-1202.2761786200667
-1202.2732002396353
-1202.2706433869632
-1202.268444090766
-1202.266548948318
-1202.2649132104818
-1202.2634992469477
-1202.262275309397
-1202.2612145296375
-1202.2602941041418
-1202.259494627281
-1202.2587995437914
-1202.2581946972994
-1202.2576679566034
-1202.257208905157
-1202.2568085821476
-1202.2564592658607
