Column1,Column2,Column3,Column4,Column5
0.002471830668845083,0.14704925907752311,0.08483189547339075,0.2689801535090224,0.4966668612712188
0.0676513892365808,0.2625978879399815,0.31509736100035574,0.0284042958466924,0.32624906597638964
0.3495689959723105,0.2349756724435012,0.3399522737872915,0.053398825690938824,0.0221042321059581
0.3401358314808438,0.024161466212761145,0.27516443696274423,0.36050965070752516,2.8614636125725823e-5
0.0966805080507027,0.24025999043826532,0.20051467564537342,0.23315337722800417,0.22939144863765445
